114,66,119,120
110,59,119,120
107,53,119,119
103,46,119,119
100,40,119,118
104,35,119,118
109,30,119,118
113,25,119,118
118,20,119,119
122,15,119,119
127,10,119,119
132,5,119,120
139,8,119,119
147,12,119,117
155,16,119,115
163,20,119,113
169,28,117,112
176,36,115,111
183,45,112,109
190,53,110,108
197,62,108,107
197,68,108,107
198,74,108,107
199,81,108,107
196,86,107,105
194,91,106,104
192,96,104,103
190,101,103,102
188,106,102,101
186,108,97,101
184,110,93,101
183,113,88,101
182,115,88,99
181,117,88,97
181,119,88,96
180,121,88,94
180,123,88,93
179,125,88,91
179,128,88,89
180,129,85,86
182,130,81,84
184,132,77,81
186,133,73,79
188,135,70,76
188,139,70,76
188,144,70,76
188,149,70,76
189,154,70,76
192,162,70,75
195,170,70,74
199,178,70,73
202,187,70,71
206,195,70,70
209,203,70,69
213,212,70,68
219,218,70,68
225,224,70,68
232,230,70,68
240,231,72,69
248,232,74,71
256,233,76,73
264,234,78,75
272,235,81,77
279,223,83,78
287,211,84,80
294,199,86,82
302,188,88,82
309,176,90,84
317,164,91,86
325,153,93,87
330,135,95,89
336,118,97,90
342,101,99,92
347,86,101,94
352,72,103,95
357,58,105,97
362,44,107,98
368,30,109,100
369,26,111,101
371,22,113,103
372,18,115,105
374,14,117,107
375,10,119,109
377,6,121,111
379,2,123,113
368,4,121,113
357,6,120,113
347,9,118,113
336,11,116,113
325,13,115,113
315,16,113,113
300,22,108,113
286,28,103,113
272,34,98,113
263,34,102,113
255,35,106,113
246,36,110,113
238,36,114,113
229,37,118,113
221,38,122,113
216,38,122,111
212,39,122,108
208,40,122,105
204,41,122,102
200,42,122,100
194,43,122,100
189,45,122,100
184,47,122,100
175,53,120,99
166,59,119,99
157,65,118,98
148,71,116,98
139,77,115,97
130,83,114,97
121,89,112,96
112,95,111,96
103,101,110,95
94,107,108,95
85,113,107,94
76,119,106,94
70,127,105,93
65,135,103,93
59,143,102,92
54,151,101,92
58,149,99,90
63,147,96,88
68,145,93,86
78,138,91,84
89,131,88,82
100,124,85,80
111,117,82,78
123,112,79,76
135,107,76,74
147,102,74,72
159,97,71,70
171,93,69,68
177,96,66,67
183,100,64,65
189,104,62,64
195,108,60,62
202,112,57,61
204,119,57,61
206,127,57,60
209,135,56,60
207,138,56,60
206,141,55,60
205,145,55,60
207,150,53,60
209,155,52,60
211,160,51,60
213,165,50,60
215,170,49,60
215,173,49,60
215,176,49,60
215,179,49,60
217,181,49,60
219,183,49,60
222,186,49,60
223,186,49,60
225,186,49,60
227,186,49,60
227,184,51,60
227,183,53,60
228,182,55,60
