154,102,24,52
152.34,103.12,23.9,51.8
150.27,103.66,23.98,51.97
148.75,104.76,23.75,51.49
146.82,105.43,23.81,51.6
145.35,105.88,23.77,51.53
143.83,106.7,23.69,51.34
142.14,106.95,23.74,51.45
140.76,107.9,23.79,51.55
139.24,108.26,23.79,51.56
137.73,108.69,23.81,51.6
135.83,109.18,23.75,51.46
134.45,109.96,23.48,50.9
132.76,110.31,23.51,50.97
131.31,111.05,23.44,50.81
129.38,111.69,23.47,50.87
127.38,112.14,23.56,51.07
125.24,113.4,23.47,50.89
123.08,113.55,23.67,51.31
120.69,114.53,23.59,51.12
118.1,115.65,23.66,51.26
116.19,116.23,23.63,51.23
113.99,117.85,23.42,50.77
111.29,118.42,23.45,50.83
108.94,119.9,23.39,50.71
106.28,121.15,23.12,50.15
103.7,121.58,22.99,49.85
100.67,122.63,22.77,49.38
98.467,122.98,22.873,49.61
96.134,123.14,22.826,49.51
93.705,123.8,22.855,49.57
87.489,122.66,22.961,49.8
83.652,123.05,22.948,49.77
78.311,122.75,23.019,49.92
74.491,122.09,22.968,49.81
69.781,120.92,23.413,50.75
63.561,119.3,23.323,50.56
60.261,119.91,23.319,50.56
54.378,118.55,23.313,50.54
50.852,117.78,23.194,50.29
45.48,116.85,23.309,50.53
40.506,115.24,23.103,50.1
36.958,114.43,23.082,50.06
31.358,112.94,23.103,50.1
27.011,112.3,23.035,49.96
22.371,109.82,23.074,50.04
18.856,109.65,22.908,49.68
13.728,107.35,22.843,49.54
9.67,106.16,22.87,49.6
5.3673,104.84,22.867,49.6
0.50627,102.31,22.88,49.63
-3.2947,100.34,22.908,49.68
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
7.5,41.5,19,47
18.978,40.582,18.77,46.449
32.087,38.492,18.708,46.3
44.802,37.724,18.742,46.382
56.569,36.261,18.94,46.857
69.888,36.188,18.781,46.474
81.87,35.042,18.87,46.68
95.555,34.494,19.005,47.016
105.28,34.112,19.01,47.03
115.08,33.434,19.22,47.516
121.54,35.382,19.19,47.456
124.07,35.642,19.16,47.392
120.48,35.893,19.28,47.67
113.94,36.13,19.14,47.331
106.68,36.389,19.19,47.468
99.273,37.238,19.177,47.418
92.761,37.847,19.059,47.149
85.299,37.56,19.051,47.12
78.315,38.86,19.024,47.057
71.215,38.984,19.016,47.038
63.459,39.262,19.017,47.042
56.471,39.79,18.901,46.762
49.338,40.249,18.866,46.677
40.329,41.257,18.988,46.971
34.706,40.532,18.899,46.758
29.022,41.047,18.911,46.786
26.593,40.995,18.809,46.542
25.07,40.32,18.912,46.788
21.341,41.713,18.874,46.698
19.77,39.341,19.073,47.174
17.204,41.382,19.008,47.018
13.086,39.978,19.019,47.047
11.029,40.67,19.039,47.094
7.3372,40.894,19.047,47.112
