355,206,71,256
355,204,71,256
355,203,71,256
356,202,71,256
356,200,71,256
357,199,71,256
357,198,71,256
357,197,71,256
358,195,71,256
358,194,71,256
359,193,71,256
359,192,71,256
359,190,71,256
360,189,71,256
360,188,71,256
361,187,71,256
361,186,71,258
361,186,71,259
361,185,71,261
361,185,71,263
362,185,71,264
362,184,71,266
362,184,71,267
362,183,71,270
363,183,71,271
363,183,71,272
363,182,71,275
363,182,71,276
363,181,71,278
364,181,71,279
364,181,71,281
364,180,71,283
364,180,71,284
365,180,71,286
364,178,72,287
363,176,73,289
362,175,75,290
362,173,75,292
361,172,77,293
360,170,78,295
359,168,79,296
359,167,80,297
358,165,81,299
357,164,83,300
356,162,84,302
356,161,85,303
352,160,85,303
348,159,85,303
344,159,86,303
340,158,86,303
336,158,87,303
332,157,87,303
328,157,88,303
324,156,88,303
320,155,88,303
316,155,89,303
312,154,89,303
308,154,90,303
304,153,90,303
300,153,91,303
301,151,92,306
303,149,93,309
305,147,94,312
307,145,94,315
309,143,95,318
310,141,97,321
312,139,97,324
314,137,98,327
316,135,99,330
318,134,100,332
320,131,101,333
323,129,101,334
326,127,102,334
329,125,102,335
332,123,103,336
335,121,103,336
338,119,104,337
340,117,105,338
343,115,105,338
346,113,106,339
349,111,106,340
352,109,107,340
355,107,107,341
358,105,108,342
361,105,107,342
364,105,107,342
367,105,106,342
370,105,106,342
373,105,105,342
376,105,105,342
379,105,104,342
382,105,104,342
385,105,103,342
388,105,103,342
391,105,102,342
394,105,102,342
397,105,101,342
400,106,101,342
402,106,101,344
404,106,102,346
406,107,103,347
408,107,104,349
410,108,105,350
412,108,106,353
414,108,107,355
416,109,108,356
418,109,109,358
420,110,110,359
422,110,111,361
425,111,111,363
425,110,112,365
425,110,113,366
426,110,113,368
426,110,114,369
427,109,115,372
427,109,116,373
428,109,116,375
428,109,117,376
428,109,118,377
429,108,119,380
429,108,120,381
430,108,120,383
430,108,121,384
431,108,122,386
432,109,122,386
433,110,122,386
434,111,122,386
435,112,122,386
436,113,122,386
437,114,122,386
438,115,122,386
439,116,122,386
440,117,122,386
441,118,122,386
442,119,122,386
443,120,122,386
444,121,122,386
445,122,122,386
446,123,122,386
444,122,122,387
442,121,123,388
440,120,124,390
438,119,125,391
437,118,125,393
435,118,126,393
433,117,127,395
431,116,127,396
430,115,127,398
428,114,128,399
426,114,129,400
424,113,130,401
422,112,131,402
421,111,131,404
419,110,131,405
417,109,132,407
415,109,133,407
414,108,133,409
412,107,134,410
410,106,135,412
408,105,136,413
407,105,136,414
406,103,136,417
405,102,136,419
404,101,136,422
404,100,136,424
403,99,136,426
402,98,136,429
402,96,136,432
401,95,136,435
400,94,136,437
400,93,136,439
399,92,136,442
398,91,136,444
398,90,136,447
398,88,136,447
398,87,136,447
398,86,136,447
398,84,136,447
398,83,136,447
399,82,136,447
399,81,136,447
399,79,136,447
399,78,136,447
399,77,136,447
399,75,136,447
400,74,136,447
400,73,136,447
400,72,136,447
400,70,136,447
400,69,136,447
400,68,136,447
401,67,136,447
401,67,136,447
402,68,136,447
403,68,136,447
404,69,136,447
405,69,136,447
406,70,136,447
406,70,136,447
407,71,136,447
408,71,136,447
409,72,136,447
410,72,136,447
411,73,136,447
412,74,136,447
409,72,136,447
407,71,136,447
404,69,136,447
402,68,136,447
399,67,136,447
397,65,136,447
394,64,136,447
392,63,136,447
389,61,136,447
387,60,136,447
384,59,136,447
382,57,136,447
379,56,136,447
377,55,136,447
374,53,136,447
372,52,136,447
370,51,136,447
370,52,135,445
370,53,134,444
370,54,134,442
370,55,133,441
370,56,132,439
370,57,132,438
370,58,131,436
370,59,131,435
370,60,130,434
370,61,129,432
370,62,129,431
370,63,128,429
370,64,127,428
370,65,127,426
370,66,126,425
370,68,126,423
369,69,126,423
368,71,126,423
368,73,126,423
367,74,126,423
367,76,126,423
366,78,126,423
366,79,126,423
365,81,126,423
365,83,126,423
364,84,126,423
364,86,126,423
363,88,126,423
363,89,126,423
362,91,126,423
362,93,126,423
361,92,126,423
360,92,126,423
360,92,126,423
359,91,126,423
359,91,126,423
358,91,126,423
357,90,126,423
357,90,126,423
356,90,126,423
356,89,126,423
355,89,126,423
355,89,126,423
354,88,126,423
354,88,126,423
354,88,126,423
353,88,126,423
353,88,126,423
353,87,126,423
352,87,126,423
352,87,126,423
352,87,126,423
351,87,126,423
351,86,126,423
351,86,126,423
350,86,126,423
350,86,126,423
350,86,126,423
350,86,126,423
349,87,126,423
349,88,126,423
348,89,126,423
348,91,126,423
348,92,126,423
347,93,126,423
347,95,126,423
347,96,126,423
346,97,126,423
346,98,126,423
346,100,126,423
345,101,126,423
345,102,126,423
345,104,126,423
344,105,126,423
344,106,126,423
344,108,126,423
344,106,126,423
345,104,126,423
346,102,126,423
345,101,126,422
345,100,126,422
345,99,126,422
345,98,126,422
345,98,126,421
345,97,126,421
345,96,126,421
345,95,125,421
345,94,125,421
345,94,125,420
345,93,125,420
345,92,125,420
345,91,125,420
345,90,125,420
345,90,125,419
342,88,125,419
339,87,125,419
337,85,125,419
334,84,125,419
332,82,125,419
329,81,125,419
327,79,125,419
324,78,125,419
322,77,125,419
323,78,125,419
325,79,125,419
326,80,125,419
328,81,125,419
330,82,125,419
331,83,125,419
333,85,125,419
335,86,125,419
336,87,125,419
338,88,125,419
340,89,125,419
341,90,125,419
343,91,125,419
345,93,125,419
347,92,125,419
350,92,125,419
352,92,125,419
355,92,125,419
357,92,125,419
360,92,125,419
362,92,125,419
365,92,125,419
368,91,125,419
370,91,125,419
373,91,125,419
375,91,125,419
378,91,125,419
380,91,125,419
383,91,125,419
386,91,125,419
386,90,125,419
386,90,125,419
386,90,125,419
386,89,125,419
386,89,125,419
386,89,125,419
386,88,125,419
386,88,125,419
386,88,125,419
386,87,125,419
386,87,125,419
386,87,125,419
386,87,125,419
392,88,125,419
399,89,125,419
405,90,125,419
412,91,125,419
418,92,125,419
425,93,125,419
431,94,125,419
438,95,125,419
444,96,125,419
451,97,125,419
