140,59,215,151
140,59,215,151
140,60,215,151
140,60,215,151
140,61,215,151
140,61,215,151
141,62,215,152
141,62,215,152
141,63,215,152
141,63,215,152
141,64,215,152
142,65,215,153
142,65,214,153
142,65,213,153
142,66,213,153
142,66,212,153
142,67,212,153
142,67,211,153
143,68,211,153
143,66,211,153
143,64,211,153
143,62,211,153
143,60,211,153
144,58,211,153
144,59,210,153
144,60,210,153
144,61,209,153
144,62,209,153
145,63,209,153
145,64,209,153
145,65,209,153
145,66,210,154
145,67,210,154
146,69,211,155
145,70,212,155
145,71,214,155
145,72,215,155
145,73,217,155
145,74,218,155
145,75,220,156
146,76,225,156
147,78,230,157
148,79,236,158
149,81,241,159
150,82,246,160
151,84,252,161
152,85,248,167
153,87,244,173
154,89,241,179
155,91,237,185
156,93,234,192
157,94,236,195
158,96,238,198
159,98,240,201
160,100,242,199
161,102,244,197
162,104,246,195
163,106,248,193
164,108,250,191
162,109,252,189
160,111,255,187
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
159,113,258,185
