190,52,341,264
189,51,341,264
188,50,341,264
187,49,341,264
186,48,341,264
185,47,341,264
184,46,341,265
183,45,341,265
182,44,341,265
181,43,341,265
180,42,341,265
179,42,341,266
175,40,337,266
172,39,334,267
169,37,331,267
166,36,328,268
163,34,325,269
159,33,321,269
156,31,318,270
153,30,315,270
150,28,312,271
147,27,309,272
149,27,311,271
151,27,313,270
153,27,315,270
155,27,317,269
157,27,319,269
159,28,321,268
161,28,323,268
163,28,325,267
165,28,327,267
167,28,329,266
169,29,331,266
173,29,339,266
178,29,347,266
182,29,356,266
187,29,364,266
192,29,372,266
196,29,381,266
201,29,389,266
206,30,398,267
212,30,407,267
219,30,417,267
226,31,426,268
232,31,436,268
239,31,445,268
246,32,455,269
252,32,464,269
259,32,474,269
266,33,484,270
266,37,484,270
267,41,485,270
267,45,485,270
268,49,486,270
269,53,487,271
269,57,487,271
270,61,488,271
270,65,488,271
271,69,489,272
272,73,490,272
272,77,490,272
273,81,491,272
274,85,492,273
269,87,496,272
265,90,500,272
261,92,504,271
257,95,508,271
252,97,513,270
248,100,517,270
244,102,521,269
240,105,525,269
236,108,530,269
238,110,532,269
240,113,534,269
242,116,536,269
244,119,538,269
246,122,540,269
248,125,542,269
250,127,544,269
252,130,546,269
254,133,548,269
256,136,550,269
258,139,552,269
260,142,554,269
260,140,554,269
260,138,554,269
260,136,554,269
260,134,554,269
260,132,554,269
260,130,554,269
260,128,554,269
260,126,554,269
260,124,554,269
260,123,554,269
260,126,554,268
261,130,555,268
261,134,555,268
262,138,556,268
263,142,557,268
263,146,557,267
264,150,558,267
265,154,559,267
265,158,559,267
266,162,560,267
267,166,561,267
268,168,562,267
269,171,563,267
271,173,565,267
272,176,566,267
274,179,568,267
273,175,567,267
272,171,566,267
271,167,565,267
270,163,564,267
269,159,563,267
268,155,562,267
267,151,561,268
266,147,560,268
265,143,559,268
264,139,558,268
263,135,557,268
262,131,556,268
261,127,555,268
260,123,554,269
